order_id,customer_id,store_id,order_date,payment_method,order_status
O000523,C08610,S003,2026-04-21,Credit Card,Completed
O000524,C03578,S001,2025-09-04,Cash,Completed
O000525,C08462,S005,2025-12-02,Cash,Completed
O000526,C05927,S005,2026-01-23,Credit Card,Completed
O000527,C00653,S005,2025-10-10,Credit Card,Completed
O000528,C01603,S001,2026-01-17,Cash,Completed
O000529,C04314,S008,2026-06-25,Credit Card,Completed
O000530,C02011,S001,2026-04-25,Credit Card,Completed
O000531,C05966,S005,2026-03-20,Debit,Completed
O000532,C01426,S005,2025-08-04,Cash,Completed
O000533,C05142,S008,2026-01-14,Credit Card,Completed
O000534,C09417,S008,2026-01-30,Cash,Completed
O000535,C03119,S002,2026-05-08,Credit Card,Completed
O000536,C05074,S001,2025-10-05,Credit Card,Completed
O000537,C08686,S008,2026-04-19,Cash,Completed
O000538,C09557,S001,2026-04-05,Debit,Completed
O000539,C09922,S005,2026-07-05,Cash,Completed
O000540,C09349,S005,2025-09-15,Cash,Completed
O000541,C08660,S001,2025-08-06,Debit,Completed
O000542,C08155,S007,2026-04-15,Cash,Completed
O000543,C03692,S007,2026-04-12,Debit,Completed
O000544,C05400,S005,2026-01-21,Credit Card,Completed
O000545,C04444,S004,2026-01-13,Debit,Completed
O000546,C01404,S002,2025-11-22,Cash,Completed
O000547,C04154,S008,2025-12-23,Credit Card,Completed
O000548,C04332,S002,2025-10-31,Cash,Completed
O000549,C03177,S008,2026-04-27,Cash,Completed
O000550,C04164,S008,2025-10-18,Cash,Completed
O000551,C02956,S006,2025-11-28,Debit,Completed
O000552,C00120,S007,2026-03-15,Debit,Completed
O000553,C05137,S002,2026-03-09,Cash,Completed
O000554,C00866,S002,2026-06-15,Credit Card,Completed
O000555,C09235,S006,2025-11-29,Cash,Completed
O000556,C00653,S003,2026-06-30,Debit,Completed
O000557,C01986,S008,2026-02-06,Cash,Completed
O000558,C02465,S007,2026-02-20,Cash,Completed
O000559,C09553,S004,2026-07-17,Credit Card,Completed
O000560,C01301,S007,2025-10-14,Cash,Completed
O000561,C07861,S005,2026-05-11,Cash,Completed
O000562,C08359,S008,2026-01-28,Cash,Completed
O000563,C05472,S002,2025-10-21,Debit,Completed
O000564,C00686,S005,2025-09-14,Credit Card,Completed
O000565,C02449,S001,2025-09-22,Debit,Completed
O000566,C07934,S007,2025-11-01,Cash,Completed
O000567,C09022,S006,2025-12-19,Debit,Completed
O000568,C04160,S004,2025-10-24,Cash,Completed
O000569,C06253,S005,2025-09-25,Credit Card,Completed
O000570,C01643,S008,2026-05-22,Cash,Completed
O000571,C01127,S002,2026-02-23,Debit,Completed
O000572,C09809,S003,2025-10-15,Cash,Completed
O000573,C02475,S004,2026-05-28,Debit,Completed
O000574,C04830,S001,2025-09-26,Debit,Completed
O000575,C01054,S008,2026-07-26,Debit,Completed
O000576,C00534,S007,2025-08-12,Credit Card,Completed
O000577,C05774,S002,2026-01-16,Credit Card,Completed
O000578,C07459,S003,2026-04-05,Debit,Completed
O000579,C04549,S002,2025-10-14,Cash,Completed
O000580,C01749,S001,2026-02-03,Credit Card,Completed
O000581,C00308,S005,2025-10-16,Cash,Completed
O000582,C04246,S008,2026-07-09,Credit Card,Completed
O000583,C04007,S005,2026-03-22,Credit Card,Completed
O000584,C04003,S006,2026-07-02,Debit,Completed
O000585,C04495,S002,2025-11-02,Cash,Completed
O000586,C08530,S004,2025-10-07,Cash,Completed
O000587,C03517,S006,2026-06-26,Cash,Completed
O000588,C06899,S002,2025-11-20,Credit Card,Completed
O000589,C06609,S006,2025-10-29,Cash,Completed
O000590,C05878,S005,2026-05-28,Credit Card,Completed
O000591,C00872,S002,2025-12-07,Debit,Completed
O000592,C02850,S001,2025-08-15,Credit Card,Completed
O000593,C07723,S001,2025-10-31,Credit Card,Completed
O000594,C07474,S001,2026-07-25,Debit,Completed
O000595,C05897,S008,2025-12-25,Cash,Completed
O000596,C05981,S008,2025-09-02,Cash,Completed
O000597,C02588,S007,2026-05-20,Debit,Completed
O000598,C05852,S006,2026-02-02,Cash,Completed
O000599,C09806,S006,2026-01-11,Cash,Completed
O000600,C09996,S008,2025-09-25,Cash,Completed
O000601,C04762,S008,2026-02-22,Cash,Completed
O000602,C08892,S007,2026-01-23,Debit,Completed
O000603,C02737,S007,2026-05-08,Cash,Completed
O000604,C03616,S008,2026-02-28,Debit,Completed
O000605,C07114,S002,2025-10-31,Debit,Completed
O000606,C01740,S002,2025-12-31,Debit,Completed
O000607,C04773,S007,2026-01-17,Credit Card,Completed
O000608,C01669,S007,2026-02-09,Debit,Completed
O000609,C08443,S005,2026-03-25,Cash,Completed
O000610,C02318,S001,2026-04-13,Credit Card,Completed
O000611,C07108,S008,2025-08-18,Credit Card,Completed
O000612,C03008,S002,2026-02-26,Cash,Completed
O000613,C01225,S006,2026-07-02,Credit Card,Completed
O000614,C05671,S004,2025-08-23,Cash,Completed
O000615,C02449,S005,2025-09-02,Debit,Completed
O000616,C06549,S004,2025-08-15,Debit,Completed
O000617,C09109,S006,2025-11-12,Credit Card,Completed
O000618,C08535,S006,2025-09-14,Cash,Completed
O000619,C07772,S006,2025-10-26,Debit,Completed
O000620,C02184,S003,2026-04-19,Credit Card,Completed
O000621,C03137,S006,2026-01-15,Credit Card,Completed
O000622,C08315,S006,2026-06-25,Debit,Completed
O000623,C06622,S007,2026-02-10,Credit Card,Completed
O000624,C01450,S004,2025-10-25,Debit,Completed
O000625,C09204,S008,2026-07-18,Credit Card,Completed
O000626,C09319,S003,2025-08-21,Debit,Completed
O000627,C04507,S001,2025-10-28,Cash,Completed
O000628,C08938,S008,2026-04-12,Debit,Completed
O000629,C03497,S007,2026-05-13,Debit,Completed
O000630,C07784,S002,2025-12-31,Credit Card,Completed
O000631,C05921,S007,2025-07-30,Cash,Completed
O000632,C00670,S004,2026-03-13,Debit,Completed
O000633,C00516,S004,2026-02-02,Credit Card,Completed
O000634,C09828,S007,2025-08-06,Credit Card,Completed
O000635,C08148,S006,2026-06-22,Debit,Completed
O000636,C05220,S008,2025-12-08,Cash,Completed
O000637,C00936,S002,2025-08-06,Debit,Completed
O000638,C04988,S006,2026-06-22,Credit Card,Completed
O000639,C08910,S004,2025-09-26,Credit Card,Completed
O000640,C03410,S004,2025-12-31,Debit,Completed
O000641,C01832,S002,2025-08-20,Credit Card,Completed
O000642,C09593,S005,2026-05-27,Credit Card,Completed
O000643,C04534,S008,2025-11-10,Cash,Completed
O000644,C02693,S001,2026-02-21,Cash,Completed
O000645,C03694,S004,2026-06-13,Credit Card,Completed
O000646,C02730,S008,2026-05-21,Cash,Completed
O000647,C02775,S003,2026-03-02,Credit Card,Completed
O000648,C06862,S003,2025-09-22,Debit,Completed
O000649,C05129,S005,2026-06-26,Credit Card,Completed
O000650,C05341,S001,2025-08-02,Debit,Completed
O000651,C06867,S005,2025-12-14,Debit,Completed
O000652,C04758,S002,2025-09-12,Debit,Completed
O000653,C04113,S001,2025-08-28,Cash,Completed
O000654,C03148,S008,2025-08-11,Debit,Completed
O000655,C02572,S002,2026-03-08,Credit Card,Completed
O000656,C04707,S005,2026-04-21,Credit Card,Completed
O000657,C02410,S005,2025-10-13,Cash,Completed
O000658,C05400,S002,2026-06-17,Credit Card,Completed
O000659,C04231,S002,2026-01-27,Cash,Completed
O000660,C06923,S008,2026-01-04,Debit,Completed
O000661,C06031,S001,2026-04-20,Debit,Completed
O000662,C00222,S001,2026-06-16,Debit,Completed
O000663,C09778,S006,2026-02-19,Cash,Completed
O000664,C06421,S006,2026-03-14,Credit Card,Completed
O000665,C01756,S001,2026-05-20,Cash,Completed
O000666,C05577,S001,2025-10-15,Cash,Completed
O000667,C02949,S008,2026-05-30,Cash,Completed
O000668,C07516,S004,2025-10-24,Cash,Completed
O000669,C03228,S006,2025-11-17,Credit Card,Completed
O000670,C01603,S002,2025-10-10,Debit,Completed
O000671,C04403,S007,2026-05-14,Cash,Completed
O000672,C09503,S005,2025-12-16,Debit,Completed
O000673,C02919,S003,2026-07-11,Credit Card,Completed
O000674,C07369,S007,2025-08-24,Debit,Completed
O000675,C04580,S005,2026-06-09,Debit,Completed
O000676,C05732,S007,2025-10-17,Cash,Completed
O000677,C06873,S008,2026-07-04,Debit,Completed
O000678,C03982,S003,2026-04-20,Credit Card,Completed
O000679,C06877,S004,2025-12-26,Cash,Completed
O000680,C03733,S006,2026-05-20,Debit,Completed
O000681,C08736,S003,2026-07-02,Debit,Completed
O000682,C03075,S001,2026-04-18,Credit Card,Completed
O000683,C04109,S007,2026-04-11,Credit Card,Completed
O000684,C05696,S005,2026-07-16,Cash,Completed
O000685,C02355,S007,2025-10-29,Credit Card,Completed
O000686,C08262,S004,2025-08-10,Cash,Completed
O000687,C01279,S003,2025-08-07,Credit Card,Completed
O000688,C05371,S007,2025-10-19,Debit,Completed
O000689,C07145,S003,2026-03-28,Debit,Completed
O000690,C09776,S004,2026-07-03,Credit Card,Completed
O000691,C06613,S008,2026-03-24,Cash,Completed
O000692,C00655,S005,2026-02-17,Credit Card,Completed
O000693,C09452,S008,2026-05-21,Cash,Completed
O000694,C07938,S007,2026-01-17,Cash,Completed
O000695,C01880,S002,2026-01-14,Cash,Completed
O000696,C02519,S006,2025-11-20,Credit Card,Completed
O000697,C09853,S004,2025-09-07,Debit,Completed
O000698,C03702,S008,2026-03-08,Credit Card,Completed
O000699,C02038,S006,2026-04-13,Debit,Completed
O000700,C07157,S008,2026-02-01,Credit Card,Completed
O000701,C01949,S001,2026-06-08,Debit,Completed
O000702,C07603,S008,2026-01-02,Credit Card,Completed
O000703,C02086,S006,2025-10-01,Credit Card,Completed
O000704,C09268,S005,2025-11-08,Debit,Completed
O000705,C04329,S001,2026-02-11,Credit Card,Completed
O000706,C04318,S004,2026-01-28,Cash,Completed
O000707,C04307,S006,2025-08-06,Cash,Completed
O000708,C03869,S005,2025-09-18,Credit Card,Completed
O000709,C03374,S005,2026-01-18,Credit Card,Completed
O000710,C04934,S006,2025-11-05,Credit Card,Completed
O000711,C09273,S001,2026-01-30,Credit Card,Completed
O000712,C05095,S007,2026-07-22,Credit Card,Completed
O000713,C02116,S004,2026-06-25,Credit Card,Completed
O000714,C03517,S003,2026-01-07,Cash,Completed
O000715,C00578,S001,2025-11-30,Cash,Completed
O000716,C01642,S001,2025-10-15,Credit Card,Completed
O000717,C05445,S004,2026-07-26,Credit Card,Completed
O000718,C06588,S002,2025-10-14,Cash,Completed
O000719,C01703,S005,2026-07-07,Cash,Completed
O000720,C01362,S006,2026-04-11,Debit,Completed
O000721,C02750,S007,2026-03-29,Debit,Completed
O000722,C04565,S002,2025-09-01,Debit,Completed
O000723,C05140,S006,2026-05-20,Debit,Completed
O000724,C07071,S002,2025-11-12,Credit Card,Completed
O000725,C04296,S008,2026-01-09,Debit,Completed
O000726,C04983,S006,2025-09-24,Credit Card,Completed
O000727,C04201,S008,2025-10-30,Credit Card,Completed
O000728,C01385,S002,2026-06-25,Cash,Completed
O000729,C02984,S008,2026-03-02,Credit Card,Completed
O000730,C00938,S002,2026-01-25,Cash,Completed
O000731,C01689,S006,2025-11-08,Debit,Completed
O000732,C07941,S001,2026-04-03,Cash,Completed
O000733,C04644,S001,2026-01-03,Debit,Completed
O000734,C06986,S001,2026-05-26,Cash,Completed
O000735,C06256,S007,2025-07-28,Credit Card,Completed
O000736,C05179,S006,2025-10-06,Cash,Completed
O000737,C00973,S002,2025-08-21,Debit,Completed
O000738,C01942,S001,2025-12-01,Credit Card,Completed
O000739,C04993,S008,2025-08-10,Credit Card,Completed
O000740,C08593,S001,2026-01-29,Cash,Completed
O000741,C04885,S002,2025-08-03,Credit Card,Completed
O000742,C07450,S003,2026-07-15,Debit,Completed
O000743,C07529,S007,2026-04-10,Cash,Completed
O000744,C07903,S002,2026-05-11,Cash,Completed
O000745,C01634,S007,2025-08-02,Cash,Completed
O000746,C04417,S008,2025-08-28,Cash,Completed
O000747,C09167,S006,2025-09-30,Debit,Completed
O000748,C08925,S003,2025-11-09,Cash,Completed
O000749,C03916,S001,2026-07-19,Debit,Completed
O000750,C08150,S007,2025-10-20,Cash,Completed
O000751,C05155,S007,2026-02-19,Debit,Completed
O000752,C02695,S006,2026-01-06,Cash,Completed
O000753,C02107,S008,2025-09-26,Cash,Completed
O000754,C06698,S004,2026-03-26,Debit,Completed
O000755,C02804,S003,2026-03-03,Cash,Completed
O000756,C05729,S001,2026-04-04,Debit,Completed
O000757,C05236,S008,2026-03-08,Debit,Completed
O000758,C00968,S005,2025-11-29,Credit Card,Completed
O000759,C01565,S006,2026-01-16,Credit Card,Completed
O000760,C07144,S002,2025-09-29,Credit Card,Completed
O000761,C08981,S002,2026-04-04,Credit Card,Completed
O000762,C08534,S003,2025-12-22,Cash,Completed
O000763,C06691,S006,2026-03-07,Debit,Completed
O000764,C00977,S007,2026-01-18,Credit Card,Completed
O000765,C02419,S002,2026-06-06,Cash,Completed
O000766,C03254,S004,2026-05-07,Cash,Completed
O000767,C02301,S001,2025-10-02,Cash,Completed
O000768,C02807,S001,2026-07-19,Cash,Completed
O000769,C05323,S004,2026-05-19,Debit,Completed
O000770,C05297,S004,2025-12-01,Debit,Completed
O000771,C02198,S004,2026-01-09,Cash,Completed
O000772,C07497,S006,2026-07-25,Credit Card,Completed
O000773,C05492,S003,2026-04-22,Credit Card,Completed
O000774,C03769,S007,2026-03-15,Cash,Completed
O000775,C00080,S008,2025-12-29,Credit Card,Completed
O000776,C00028,S003,2026-07-12,Credit Card,Completed
O000777,C09980,S005,2026-01-29,Debit,Completed
O000778,C01263,S001,2025-09-12,Cash,Completed
O000779,C03743,S005,2026-02-03,Credit Card,Completed
O000780,C06389,S007,2026-04-10,Cash,Completed
O000781,C07725,S005,2025-11-14,Cash,Completed
O000782,C08932,S005,2026-03-01,Debit,Completed
O000783,C05992,S003,2026-05-19,Debit,Completed
O000784,C08101,S004,2025-10-07,Debit,Completed
O000785,C08317,S003,2026-05-24,Cash,Completed
O000786,C03636,S002,2026-01-01,Debit,Completed
O000787,C03071,S008,2025-09-27,Cash,Completed
O000788,C09272,S004,2026-01-21,Cash,Completed
O000789,C03712,S005,2026-03-11,Debit,Completed
O000790,C07970,S004,2025-08-21,Cash,Completed
O000791,C04400,S002,2025-08-09,Debit,Completed
O000792,C02461,S005,2026-03-06,Debit,Completed
O000793,C06000,S005,2025-11-15,Credit Card,Completed
O000794,C02210,S003,2026-06-10,Cash,Completed
O000795,C07740,S001,2026-07-11,Cash,Completed
O000796,C04202,S002,2026-03-22,Credit Card,Completed
O000797,C06183,S007,2025-10-19,Debit,Completed
O000798,C02614,S008,2025-12-28,Cash,Completed
O000799,C08344,S004,2025-11-10,Cash,Completed
O000800,C00423,S002,2025-11-05,Debit,Completed
O000801,C04440,S005,2026-06-26,Credit Card,Completed
O000802,C03126,S005,2025-12-06,Debit,Completed
O000803,C07402,S002,2026-01-17,Credit Card,Completed
O000804,C00374,S001,2026-01-28,Credit Card,Completed
O000805,C07114,S004,2026-05-28,Credit Card,Completed
O000806,C07514,S008,2025-11-15,Debit,Completed
O000807,C09396,S008,2025-09-09,Debit,Completed
O000808,C09338,S002,2026-07-02,Credit Card,Completed
O000809,C01682,S005,2025-07-30,Credit Card,Completed
O000810,C01085,S007,2026-01-18,Credit Card,Completed
O000811,C01774,S007,2026-07-24,Credit Card,Completed
O000812,C04691,S008,2025-08-24,Debit,Completed
O000813,C06105,S004,2026-06-04,Debit,Completed
O000814,C07293,S004,2026-07-27,Credit Card,Completed
O000815,C05580,S001,2026-01-22,Cash,Completed
O000816,C01499,S007,2026-06-09,Cash,Completed
O000817,C09996,S005,2025-12-17,Credit Card,Completed
O000818,C00156,S003,2026-07-09,Credit Card,Completed
O000819,C07736,S003,2026-01-08,Credit Card,Completed
O000820,C04378,S003,2026-04-29,Cash,Completed
O000821,C07181,S004,2026-02-07,Credit Card,Completed
O000822,C02675,S002,2026-07-26,Debit,Completed
O000823,C02795,S001,2026-02-03,Debit,Completed
O000824,C08213,S008,2025-11-17,Credit Card,Completed
O000825,C09603,S004,2025-11-20,Debit,Completed
O000826,C04666,S002,2026-06-30,Credit Card,Completed
O000827,C06740,S008,2026-03-07,Credit Card,Completed
O000828,C04610,S004,2026-06-19,Credit Card,Completed
O000829,C04011,S007,2025-11-22,Debit,Completed
O000830,C06484,S007,2026-07-07,Debit,Completed
O000831,C09279,S007,2025-09-22,Cash,Completed
O000832,C01575,S003,2026-02-15,Debit,Completed
O000833,C00242,S002,2025-12-20,Cash,Completed
O000834,C01751,S008,2026-05-23,Cash,Completed
O000835,C02798,S006,2026-05-19,Credit Card,Completed
O000836,C03325,S007,2026-01-11,Cash,Completed
O000837,C09030,S006,2026-05-17,Cash,Completed
O000838,C04689,S006,2025-12-20,Debit,Completed
O000839,C00756,S004,2025-09-08,Credit Card,Completed
O000840,C09582,S007,2026-05-13,Debit,Completed
O000841,C04697,S007,2025-10-25,Debit,Completed
O000842,C08832,S006,2025-10-18,Debit,Completed
O000843,C08867,S003,2025-12-10,Cash,Completed
O000844,C07595,S003,2025-12-12,Cash,Completed
O000845,C04539,S004,2025-10-10,Credit Card,Completed
O000846,C03650,S007,2026-06-06,Debit,Completed
O000847,C00086,S008,2026-05-16,Credit Card,Completed
O000848,C05293,S005,2025-10-22,Cash,Completed
O000849,C03233,S005,2025-08-31,Debit,Completed
O000850,C03803,S005,2026-04-14,Credit Card,Completed
O000851,C05245,S004,2025-11-20,Cash,Completed
O000852,C01833,S001,2025-09-26,Cash,Completed
O000853,C00725,S003,2026-04-16,Debit,Completed
O000854,C03138,S007,2025-12-05,Cash,Completed
O000855,C04590,S005,2026-02-01,Debit,Completed
O000856,C08335,S001,2026-06-21,Debit,Completed
O000857,C08044,S003,2025-11-05,Cash,Completed
O000858,C09387,S008,2026-05-03,Debit,Completed
O000859,C06526,S003,2026-03-16,Debit,Completed
O000860,C03617,S008,2026-02-15,Debit,Completed
O000861,C08342,S004,2025-11-08,Credit Card,Completed
O000862,C07626,S001,2026-05-26,Debit,Completed
O000863,C04498,S001,2025-11-03,Cash,Completed
O000864,C00201,S008,2025-10-12,Credit Card,Completed
O000865,C04758,S007,2026-05-06,Credit Card,Completed
O000866,C06646,S001,2025-12-23,Debit,Completed
O000867,C05767,S002,2025-08-20,Debit,Completed
O000868,C09426,S006,2026-05-07,Credit Card,Completed
O000869,C01703,S002,2026-05-27,Credit Card,Completed
O000870,C01962,S008,2025-09-14,Debit,Completed
O000871,C08651,S006,2025-11-23,Debit,Completed
O000872,C08750,S001,2026-05-09,Cash,Completed
O000873,C06384,S002,2025-09-13,Debit,Completed
O000874,C03743,S001,2026-05-07,Credit Card,Completed
O000875,C00972,S004,2026-05-07,Debit,Completed
O000876,C06221,S005,2026-07-03,Credit Card,Completed
O000877,C06640,S001,2026-05-09,Debit,Completed
O000878,C04830,S006,2026-05-27,Debit,Completed
O000879,C06623,S008,2026-02-03,Debit,Completed
O000880,C00163,S002,2025-08-15,Credit Card,Completed
O000881,C09984,S005,2026-03-20,Credit Card,Completed
O000882,C01456,S003,2026-07-18,Debit,Completed
O000883,C00975,S002,2025-08-26,Cash,Completed
O000884,C05113,S001,2026-05-11,Cash,Completed
O000885,C08713,S004,2025-11-02,Credit Card,Completed
O000886,C01039,S004,2025-08-11,Cash,Completed
O000887,C09537,S007,2026-03-05,Debit,Completed
O000888,C08732,S007,2026-05-27,Debit,Completed
O000889,C06108,S002,2026-07-15,Credit Card,Completed
O000890,C00248,S005,2025-10-25,Debit,Completed
O000891,C00988,S006,2025-07-28,Credit Card,Completed
O000892,C01159,S003,2025-08-10,Debit,Completed
O000893,C09686,S008,2025-09-09,Credit Card,Completed
O000894,C08251,S006,2025-07-28,Debit,Completed
O000895,C03003,S001,2026-01-11,Debit,Completed
O000896,C00834,S004,2026-07-24,Credit Card,Completed
O000897,C03046,S002,2025-09-19,Cash,Completed
O000898,C07887,S008,2025-08-04,Cash,Completed
O000899,C06536,S003,2025-11-18,Cash,Completed
O000900,C04117,S007,2026-02-28,Credit Card,Completed
O000901,C05796,S001,2025-10-31,Cash,Completed
O000902,C01573,S005,2026-03-15,Credit Card,Completed
O000903,C01750,S004,2025-11-04,Debit,Completed
O000904,C08421,S008,2025-11-07,Cash,Completed
O000905,C05528,S006,2026-07-19,Credit Card,Completed
O000906,C05111,S001,2026-06-01,Debit,Completed
O000907,C06019,S007,2026-02-03,Debit,Completed
O000908,C07604,S008,2026-06-09,Debit,Completed
O000909,C02454,S005,2025-12-27,Debit,Completed
O000910,C03559,S001,2026-07-02,Credit Card,Completed
O000911,C08774,S003,2026-04-06,Cash,Completed
O000912,C07360,S004,2026-01-26,Cash,Completed
O000913,C06720,S006,2026-03-14,Debit,Completed
O000914,C01038,S008,2026-04-07,Credit Card,Completed
O000915,C07523,S005,2026-03-07,Credit Card,Completed
O000916,C09290,S002,2026-05-02,Cash,Completed
O000917,C04384,S003,2026-06-27,Cash,Completed
O000918,C06873,S006,2026-04-22,Cash,Completed
O000919,C04002,S006,2025-12-05,Debit,Completed
O000920,C06959,S003,2025-10-22,Cash,Completed
O000921,C02400,S006,2026-01-19,Debit,Completed
O000922,C01613,S002,2025-10-13,Cash,Completed
O000923,C02145,S001,2025-10-13,Credit Card,Completed
